"id","name","color","party","wpca:d1","wpca:d2","r","result","opacity"
5859,"äulc, Ji¯Ì (ODS)","blue","ODS",0.949142030183998,0.678697408921104,0.05,1,0.7
5866,"Velebn˝, Ladislav (»SSD)","orange","»SSD",0.833161050237751,0.890468190592564,0.05,1,0.7
5890,"Andr˝sov·, Lenka (VV)","cyan","VV",0.90884663083919,0.657254040947993,0.05,1,0.7
5891,"AntonÌn, Pavel (»SSD)","orange","»SSD",0.78358825961141,0.810983118132344,0.05,1,0.7
5892,"Bab·k, Michal (VV)","cyan","VV",0.744522529971062,0.704257681534473,0.05,1,0.7
5893,"B·rta, VÌt (VV)","cyan","VV",0.601074824307565,0.681767745517745,0.05,1,0.7
5894,"Baöt˝¯, V·clav (ODS)","blue","ODS",0.602935097147582,0.63075366049619,0.05,1,0.7
5895,"BÈm, Pavel (ODS)","blue","ODS",0.517982637453493,0.550059397886346,0.05,1,0.7
5896,"Besser, Ji¯Ì (TOP 09)","darkviolet","TOP 09",0.575031004547334,0.50114024810296,0.05,1,0.7
5897,"Bezecn˝, ZdenÏk (TOP 09)","darkviolet","TOP 09",0.952873088052914,0.65318875657079,0.05,1,0.7
5898,"BubenÌkov·, Ludmila (TOP 09)","darkviolet","TOP 09",0.91649441918148,0.647460579494683,0.05,1,0.7
5899,"Bureö, Jan (ODS)","blue","ODS",0.797643654402646,0.627104887120294,0.05,1,0.7
5900,"CempÌrek, V·clav (TOP 09)","darkviolet","TOP 09",0.832782141380736,0.697300843256086,0.05,1,0.7
5901,"Cogan, Josef (TOP 09)","darkviolet","TOP 09",0.972095907399752,0.651617996275437,0.05,1,0.7
5902,"»echlovsk˝, Jan (ODS)","blue","ODS",0.849080008269589,0.664883780601436,0.05,1,0.7
5903,"»ernochov·, Jana (ODS)","blue","ODS",0.771345875542692,0.624000737446882,0.05,1,0.7
5904,"Dobeö, Josef (VV)","cyan","VV",0.419181479950393,0.67060139345717,0.05,1,0.7
5905,"Dr·bek, JaromÌr (TOP 09)","darkviolet","TOP 09",0.891897478296817,0.658415437587526,0.05,1,0.7
5906,"Drastichov·, Jana (VV)","cyan","VV",0.826581231914014,0.614195703782931,0.05,1,0.7
5907,"Drobil, Pavel (ODS)","blue","ODS",0.494212484497726,0.649175246155306,0.05,1,0.7
5908,"EËek, Jaroslav (TOP 09)","darkviolet","TOP 09",0.961554361306325,0.680499219791343,0.05,1,0.7
5909,"Farsk˝, Jan (TOP 09)","darkviolet","TOP 09",0.740595287308805,0.608624876200108,0.05,1,0.7
5910,"Flori·n, Jan (ODS)","blue","ODS",0.748863166597768,0.639823198333413,0.05,1,0.7
5911,"Foldyna, Jaroslav (»SSD)","orange","»SSD",0.710417527904093,0.83043686750888,0.05,1,0.7
5912,"FraÚkov·, ätÏp·nka (VV)","cyan","VV",0.604265402843602,0.074002222185104,0.05,1,0.7
5913,"Fuksa, Ivan (ODS)","blue","ODS",0.674001814882033,0.71775736778683,0.05,1,0.7
5914,"GazdÌk, Petr (TOP 09)","darkviolet","TOP 09",0.919594873914841,0.706092863550023,0.05,1,0.7
5915,"Gregora, Martin (TOP 09)","darkviolet","TOP 09",0.778420835055808,0.563100393050599,0.05,1,0.7
5916,"Han·kov·, Alena (TOP 09)","darkviolet","TOP 09",0.861306324927656,0.682071916010407,0.05,1,0.7
5917,"Heger, Leoö (TOP 09)","darkviolet","TOP 09",0.745142620917735,0.611276099722078,0.05,1,0.7
5918,"HolÌk, Pavel (»SSD)","orange","»SSD",0.780281107895825,0.847649841210646,0.05,1,0.7
5919,"Hor·Ëek, V·clav (TOP 09)","darkviolet","TOP 09",0.894997933030178,0.629748164149342,0.05,1,0.7
5920,"Hub·Ëkov·, Gabriela (KS»M)","red","KS»M",0.898511781727987,0.902792274697456,0.05,1,0.7
5921,"Huml, Stanislav (»SSD)","orange","»SSD",0.758991318726747,0.799060392828889,0.05,1,0.7
5922,"Chal·nkov·, Jitka (TOP 09)","darkviolet","TOP 09",0.848491112029764,0.63296960314472,0.05,1,0.7
5923,"Chaloupka, Otto (VV)","cyan","VV",0.856138900372055,0.720023408152257,0.05,1,0.7
